Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from disasters,Number of deaths from volcanic activity,Number of deaths from floods,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from landslides,Number of deaths from wildfires
Libya,1940,0,0,0,0,0,0,0,,0
Libya,1950,0,0,0,0,0,0,0,,0
Libya,1960,0,30,30,0,0,0,0,,0
Libya,1970,0,0,0,0,0,0,0,,0
Libya,1980,0,0,0,0,0,0,0,,0
Libya,1990,0,0,0,0,0,0,0,,0
Libya,2000,0,0,0,0,0,0,0,,0
Libya,2010,0,0,2,0,2,0,0,,0
Libya,2020,0,0,2470.4,0,0,0,2470.4,,0
Lithuania,1900,0,0,0,0,0,0,0,,0
Lithuania,1910,0,0,0,0,0,0,0,,0
Lithuania,1920,0,0,0,0,0,0,0,,0
Lithuania,1930,0,0,0,0,0,0,0,,0
Lithuania,1940,0,0,0,0,0,0,0,,0
Lithuania,1950,0,0,0,0,0,0,0,,0
Lithuania,1960,0,0,0,0,0,0,0,,0
Lithuania,1970,0,0,0,0,0,0,0,,0
Lithuania,1980,0,0,0,0,0,0,0,,0
Lithuania,1990,0,0,4,0,0,0,0.8,,0
Lithuania,2000,0,0,2,0,0,0,0,,0
Lithuania,2010,0,0,4.4,0,0.4,0,0,,0
Lithuania,2020,0,0,76.2,0,0,0,0,,0
Low-income countries,1900,0,0,0,0,0,0,0,,0
Low-income countries,1910,8500,0,8500,0,0,0,0,,0
Low-income countries,1920,0,0,0,0,0,0,0,,0
Low-income countries,1930,0,0,0,0,0,0,0,,0
Low-income countries,1940,0,0,0,0,0,0,0,,0
Low-income countries,1950,0,210,225.8,0,5.1,0,10.7,,0
Low-income countries,1960,205,18.2,280.4,0,30.8,0,11,,0
Low-income countries,1970,11900,6.1,12086.9,21.1,121.2,0,28.5,,0
Low-income countries,1980,55432.7,52.2,55638.4,0,68.4,4.6,73.5,,0
Low-income countries,1990,14.6,745.5,1635.5,0,685.5,1.3,74.4,,5
Low-income countries,2000,87.9,164.3,1294.4,21.1,665.9,0,158.7,,5
Low-income countries,2010,2000,22.4,3134.6,0,586.3,0,204.6,,6.1
Low-income countries,2020,493,1883,4240.6,6.4,1385.6,0,392,,0.6
Lower-middle-income countries,1900,126100,2568.1,128786,1.7,0,0,116.2,,0
Lower-middle-income countries,1910,0,81.2,404.7,133.5,0,0,190,,0
Lower-middle-income countries,1920,2400,669.7,3845.2,0,303.6,0,471.9,,0
Lower-middle-income countries,1930,0,6585.1,13262.5,50.6,0,0,6626.8,,0
Lower-middle-income countries,1940,345000,573.3,357037,0,0,0,11413.7,,0
Lower-middle-income countries,1950,0,1524.9,3866.1,358.4,974.6,0,834.3,,0
Lower-middle-income countries,1960,150000,3710.9,168622.2,35.8,2471.3,15,12219.8,,0
Lower-middle-income countries,1970,1.8,5312.4,44912.1,0.1,4218.5,0,34912.7,,0.2
Lower-middle-income countries,1980,80,804.8,7590.4,178.3,2562,58.2,3522.3,,1.2
Lower-middle-income countries,1990,8.7,6056,30061.7,72.9,3332.8,4.7,19704.4,,14.6
Lower-middle-income countries,2000,41,17777.8,37981.5,0.1,3108.7,11.9,15854.2,,1.1
Lower-middle-income countries,2010,10.1,23421.3,29150.8,0,2934.6,4.6,1878,,3.6
Lower-middle-income countries,2020,0,1164.4,5041.8,0.2,2909.2,0,600.2,,41
Luxembourg,1900,0,0,0,0,0,0,0,,0
Luxembourg,1910,0,0,0,0,0,0,0,,0
Luxembourg,1920,0,0,0,0,0,0,0,,0
Luxembourg,1930,0,0,0,0,0,0,0,,0
Luxembourg,1940,0,0,0,0,0,0,0,,0
Luxembourg,1950,0,0,0,0,0,0,0,,0
Luxembourg,1960,0,0,0,0,0,0,0,,0
Luxembourg,1970,0,0,0,0,0,0,0,,0
Luxembourg,1980,0,0,0,0,0,0,0,,0
Luxembourg,1990,0,0,0,0,0,0,0,,0
Luxembourg,2000,0,0,17,0,0,0,0,,0
Luxembourg,2010,0,0,0,0,0,0,0,,0
Luxembourg,2020,0,0,8.8,0,0,0,0,,0
Macao,1900,0,0,0,0,0,0,0,,0
Macao,1910,0,0,0,0,0,0,0,,0
Macao,1920,0,0,0,0,0,0,0,,0
Macao,1930,0,0,0,0,0,0,0,,0
Macao,1940,0,0,0,0,0,0,0,,0
Macao,1950,0,0,0,0,0,0,0,,0
Macao,1960,0,0,0,0,0,0,0,,0
Macao,1970,0,0,0,0,0,0,0,,0
Macao,1980,0,0,0,0,0,0,0,,0
Macao,1990,0,0,0,0,0,0,0,,0
Macao,2000,0,0,0,0,0,0,0,,0
Macao,2010,0,0,1,0,0,0,1,,0
Macao,2020,0,0,0,0,0,0,0,,0
Madagascar,1900,0,0,0,0,0,0,0,,0
Madagascar,1910,0,0,0,0,0,0,0,,0
Madagascar,1920,0,0,0,0,0,0,0,,0
Madagascar,1930,0,0,0,0,0,0,0,,0
Madagascar,1940,0,0,0,0,0,0,0,,0
Madagascar,1950,0,0,0,0,0,0,0,,0
Madagascar,1960,0,0,11,0,0,0,11,,0
Madagascar,1970,0,0,26.4,0,0,0,26.4,,0
Madagascar,1980,7.3,0,52.7,0,0,0,45.4,,0
Madagascar,1990,12.7,0,55.8,0,0,0,43.1,,0
Madagascar,2000,0,0,101,0,5.2,0,95.8,,0
Madagascar,2010,0,0,64.8,0,3.5,0,61.3,,0
Madagascar,2020,0,0,72.6,0,15,0,57.6,,0
Malawi,1900,0,0,0,0,0,0,0,,0
Malawi,1910,0,0,0,0,0,0,0,,0
Malawi,1920,0,0,0,0,0,0,0,,0
Malawi,1930,0,0,0,0,0,0,0,,0
Malawi,1940,0,0,0,0,0,0,0,,0
Malawi,1950,0,0,0,0,0,0,0,,0
Malawi,1960,0,0,0,0,0,0,0,,0
Malawi,1970,0,0,0,0,0,0,0,,0
Malawi,1980,0,0.9,2.2,0,1.3,0,0,,0
Malawi,1990,0,0,47.7,0,47.7,0,0,,0
Malawi,2000,50,0.4,60.6,0,9.1,0,1.1,,0
Malawi,2010,0,0,37.9,0,36.6,0,0.5,,0
Malawi,2020,0,0,272.4,0,13.8,0,258.6,,0
Malaysia,1900,0,0,0,0,0,0,0,,0
Malaysia,1910,0,0,0,0,0,0,0,,0
Malaysia,1920,0,0,0,0,0,0,0,,0
Malaysia,1930,0,0,0,0,0,0,0,,0
Malaysia,1940,0,0,0,0,0,0,0,,0
Malaysia,1950,0,0,0,0,0,0,0,,0
Malaysia,1960,0,0,7.7,0,5.6,0,2.1,,0
Malaysia,1970,0,0,6.1,0,6.1,0,0,,0
Malaysia,1980,0,0,5.1,0,5.1,0,0,,0
Malaysia,1990,0,0,44.5,0,3.1,7.2,27.2,,0
Malaysia,2000,0,8,20.5,0,11.2,0,0.3,,0
Malaysia,2010,0,2.4,7.7,0,3.7,0,0,,0
Malaysia,2020,0,0,27,0,20.4,0,0,,0
Maldives,1900,0,0,0,0,0,0,0,,0
Maldives,1910,0,0,0,0,0,0,0,,0
Maldives,1920,0,0,0,0,0,0,0,,0
Maldives,1930,0,0,0,0,0,0,0,,0
Maldives,1940,0,0,0,0,0,0,0,,0
Maldives,1950,0,0,0,0,0,0,0,,0
Maldives,1960,0,0,0,0,0,0,0,,0
Maldives,1970,0,0,0,0,0,0,0,,0
Maldives,1980,0,0,0,0,0,0,0,,0
Maldives,1990,0,0,0,0,0,0,0,,0
Maldives,2000,0,10.2,10.2,0,0,0,0,,0
Maldives,2010,0,0,0,0,0,0,0,,0
Maldives,2020,0,0,0,0,0,0,0,,0
Mali,1900,0,0,0,0,0,0,0,,0
Mali,1910,0,0,0,0,0,0,0,,0
Mali,1920,0,0,0,0,0,0,0,,0
Mali,1930,0,0,0,0,0,0,0,,0
Mali,1940,0,0,0,0,0,0,0,,0
Mali,1950,0,0,0,0,0,0,0,,0
Mali,1960,0,0,0,0,0,0,0,,0
Mali,1970,0,0,0,0,0,0,0,,0
Mali,1980,0,0,1.8,0,1.8,0,0,,0
Mali,1990,0,0,0.5,0,0.5,0,0,,0
Mali,2000,0,0,6.3,0,6.3,0,0,,0
Mali,2010,0,0,7.1,0,7.1,0,0,,0
Mali,2020,0,0,2,0,2,0,0,,0
Malta,1900,0,0,0,0,0,0,0,,0
Malta,1910,0,0,0,0,0,0,0,,0
Malta,1920,0,0,0,0,0,0,0,,0
Malta,1930,0,0,0,0,0,0,0,,0
Malta,1940,0,0,0,0,0,0,0,,0
Malta,1950,0,0,0,0,0,0,0,,0
Malta,1960,0,0,0,0,0,0,0,,0
Malta,1970,0,0,0,0,0,0,0,,0
Malta,1980,0,0,0,0,0,0,0,,0
Malta,1990,0,0,0,0,0,0,0,,0
Malta,2000,0,0,0,0,0,0,0,,0
Malta,2010,0,0,0,0,0,0,0,,0
Malta,2020,0,0,15.2,0,0,0,0,,0
Marshall Islands,1900,0,0,0,0,0,0,0,,0
Marshall Islands,1910,0,0,0,0,0,0,0,,0
Marshall Islands,1920,0,0,0,0,0,0,0,,0
Marshall Islands,1930,0,0,0,0,0,0,0,,0
Marshall Islands,1940,0,0,0,0,0,0,0,,0
Marshall Islands,1950,0,0,0,0,0,0,0,,0
Marshall Islands,1960,0,0,0,0,0,0,0,,0
Marshall Islands,1970,0,0,0,0,0,0,0,,0
Marshall Islands,1980,0,0,0,0,0,0,0,,0
Marshall Islands,1990,0,0,0,0,0,0,0,,0
Marshall Islands,2000,0,0,0,0,0,0,0,,0
Marshall Islands,2010,0,0,0,0,0,0,0,,0
Marshall Islands,2020,0,0,0,0,0,0,0,,0
Martinique,1900,0,0,3000,3000,0,0,0,,0
Martinique,1910,0,0,0,0,0,0,0,,0
Martinique,1920,0,0,0,0,0,0,0,,0
Martinique,1930,0,0,0,0,0,0,0,,0
Martinique,1940,0,0,0,0,0,0,0,,0
Martinique,1950,0,0,0,0,0,0,0,,0
Martinique,1960,0,0,2.5,0,0,0,2.5,,0
Martinique,1970,0,0,4.5,0,0,0,4.5,,0
Martinique,1980,0,0,0,0,0,0,0,,0
Martinique,1990,0,0,1,0,0,0,1,,0
Martinique,2000,0,0.1,0.2,0,0,0,0.1,,0
Martinique,2010,0,0,0.1,0,0,0,0.1,,0
Martinique,2020,0,0,0,0,0,0,0,,0
Mauritania,1900,0,0,0,0,0,0,0,,0
Mauritania,1910,0,0,0,0,0,0,0,,0
Mauritania,1920,0,0,0,0,0,0,0,,0
Mauritania,1930,0,0,0,0,0,0,0,,0
Mauritania,1940,0,0,0,0,0,0,0,,0
Mauritania,1950,0,0,0,0,0,0,0,,0
Mauritania,1960,0,0,0,0,0,0,0,,0
Mauritania,1970,0,0,0,0,0,0,0,,0
Mauritania,1980,0,0,0,0,0,0,0,,0
Mauritania,1990,0,0,0.5,0,0,0,0.5,,0
Mauritania,2000,0,0,4.5,0,4.5,0,0,,0
Mauritania,2010,0,0,2.9,0,1.1,0,1.8,,0
Mauritania,2020,0,0,4.8,0,4.8,0,0,,0
Mauritius,1900,0,0,0,0,0,0,0,,0
Mauritius,1910,0,0,0,0,0,0,0,,0
Mauritius,1920,0,0,0,0,0,0,0,,0
Mauritius,1930,0,0,0,0,0,0,0,,0
Mauritius,1940,0,0,0,0,0,0,0,,0
Mauritius,1950,0,0,0,0,0,0,0,,0
Mauritius,1960,0,0,4.2,0,0,0,4.2,,0
Mauritius,1970,0,0,1.6,0,0,0,1.6,,0
Mauritius,1980,0,0,0.2,0,0,0,0.2,,0
Mauritius,1990,0,0,0.5,0,0,0,0.5,,0
Mauritius,2000,0,0,0.5,0,0,0,0.5,,0
Mauritius,2010,0,0,1.1,0,1.1,0,0,,0
Mauritius,2020,0,0,0.8,0,0,0,0.8,,0
Mexico,1900,0,0,0,0,0,0,0,,0
Mexico,1910,0,4.5,4.5,0,0,0,0,,0
Mexico,1920,0,64.8,70.8,0,0,0,0,,6
Mexico,1930,0,43.4,43.4,0,0,0,0,,0
Mexico,1940,0,0,100,100,0,0,0,,0
Mexico,1950,0,18.5,423.5,0,214,0,181,,0
Mexico,1960,0,7.8,83.2,0,2.7,0,61.9,,0
Mexico,1970,0,57,156.7,0,20.8,0,78.9,,0
Mexico,1980,0,959.4,1086.4,10,20.5,0,89.2,,0
Mexico,1990,0,11.1,312.4,2,121.9,0,78.4,,5
Mexico,2000,0,2.9,74.2,0,34.4,0,14.4,,0
Mexico,2010,0,47.6,125.9,0,21.5,0,49.4,,0
Mexico,2020,0,3.6,64.8,0,16.8,0,44.4,,0
Micronesia (country),1900,0,0,0,0,0,0,0,,0
Micronesia (country),1910,0,0,0,0,0,0,0,,0
Micronesia (country),1920,0,0,0,0,0,0,0,,0
Micronesia (country),1930,0,0,0,0,0,0,0,,0
Micronesia (country),1940,0,0,0,0,0,0,0,,0
Micronesia (country),1950,0,0,0,0,0,0,0,,0
Micronesia (country),1960,0,0,0,0,0,0,0,,0
Micronesia (country),1970,0,0,0,0,0,0,0,,0
Micronesia (country),1980,0,0,0.5,0,0,0,0.5,,0
Micronesia (country),1990,0,0,0,0,0,0,0,,0
Micronesia (country),2000,0,0,4.8,0,0,0,4.8,,0
Micronesia (country),2010,0,0,0.5,0,0,0,0.5,,0
Micronesia (country),2020,0,0,0,0,0,0,0,,0
Moldova,1900,0,0,0,0,0,0,0,,0
Moldova,1910,0,0,0,0,0,0,0,,0
Moldova,1920,0,0,0,0,0,0,0,,0
Moldova,1930,0,0,0,0,0,0,0,,0
Moldova,1940,0,0,0,0,0,0,0,,0
Moldova,1950,0,0,0,0,0,0,0,,0
Moldova,1960,0,0,0,0,0,0,0,,0
Moldova,1970,0,0,0,0,0,0,0,,0
Moldova,1980,0,0,0,0,0,0,0,,0
Moldova,1990,0,0,5.9,0,5.6,0,0.3,,0
Moldova,2000,0.2,0,1.9,0,0.4,0,0,,0
Moldova,2010,0,0,1.1,0,0.1,0,0,,0
Moldova,2020,0,0,0.8,0,0,0,0.8,,0
Mongolia,1900,0,0,0,0,0,0,0,,0
Mongolia,1910,0,0,0,0,0,0,0,,0
Mongolia,1920,0,0,0,0,0,0,0,,0
Mongolia,1930,0,0,0,0,0,0,0,,0
Mongolia,1940,0,0,0,0,0,0,0,,0
Mongolia,1950,0,120,120,0,0,0,0,,0
Mongolia,1960,0,0,5.7,0,5.7,0,0,,0
Mongolia,1970,0,0,0,0,0,0,0,,0
Mongolia,1980,0,0,0,0,0,0,0,,0
Mongolia,1990,0,0,12,0,4.6,0,4.9,,2.5
Mongolia,2000,0,0,13.5,0,4.1,0,9.4,,0
Mongolia,2010,0,0,3.4,0,1.2,0,0,,0
Mongolia,2020,0,0,7.2,0,2.8,0,4,,0
Montenegro,1900,0,0,0,0,0,0,0,,0
Montenegro,1910,0,0,0,0,0,0,0,,0
Montenegro,1920,0,0,0,0,0,0,0,,0
Montenegro,1930,0,0,0,0,0,0,0,,0
Montenegro,1940,0,0,0,0,0,0,0,,0
Montenegro,1950,0,0,0,0,0,0,0,,0
Montenegro,1960,0,0,0,0,0,0,0,,0
Montenegro,1970,0,0,0,0,0,0,0,,0
Montenegro,1980,0,0,0,0,0,0,0,,0
Montenegro,1990,0,0,0,0,0,0,0,,0
Montenegro,2000,0,0,0,0,0,0,0,,0
Montenegro,2010,0,0,0.1,0,0,0,0,,0
Montenegro,2020,0,0,10,0,0,0,0,,0
Montserrat,1900,0,0,0,0,0,0,0,,0
Montserrat,1910,0,0,0,0,0,0,0,,0
Montserrat,1920,0,0,0,0,0,0,0,,0
Montserrat,1930,0,0,0,0,0,0,0,,0
Montserrat,1940,0,0,0,0,0,0,0,,0
Montserrat,1950,0,0,0,0,0,0,0,,0
Montserrat,1960,0,0,0,0,0,0,0,,0
Montserrat,1970,0,0,0,0,0,0,0,,0
Montserrat,1980,0,0,1.1,0,0,0,1.1,,0
Montserrat,1990,0,0,3.2,3.2,0,0,0,,0
Montserrat,2000,0,0,0,0,0,0,0,,0
Montserrat,2010,0,0,0,0,0,0,0,,0
Montserrat,2020,0,0,0,0,0,0,0,,0
Morocco,1900,0,10,10,0,0,0,0,,0
Morocco,1910,0,0,0,0,0,0,0,,0
Morocco,1920,0,0,0,0,0,0,0,,0
Morocco,1930,0,0,0,0,0,0,0,,0
Morocco,1940,0,0,0,0,0,0,0,,0
Morocco,1950,0,0,16.1,0,16.1,0,0,,0
Morocco,1960,0,1311.1,1343.1,0,32,0,0,,0
Morocco,1970,0,0,3.7,0,3.7,0,0,,0
Morocco,1980,0,0,3.2,0,0,3.1,0,,0
Morocco,1990,0,0,89,0,87.6,0,1.4,,0
Morocco,2000,0,62.8,85,0,22.1,0,0.1,,0
Morocco,2010,0,0,14.1,0,7.7,0,4.9,,0
Morocco,2020,0,589.2,594,0,4.8,0,0,,0
Mozambique,1900,0,0,0,0,0,0,0,,0
Mozambique,1910,0,0,0,0,0,0,0,,0
Mozambique,1920,0,0,0,0,0,0,0,,0
Mozambique,1930,0,0,0,0,0,0,0,,0
Mozambique,1940,0,0,0,0,0,0,0,,0
Mozambique,1950,0,0,10.7,0,0,0,10.7,,0
Mozambique,1960,0,0,0,0,0,0,0,,0
Mozambique,1970,0,0,84.8,0,84.1,0,0.7,,0
Mozambique,1980,10005,0,10026.9,0,1,0,20.9,,0
Mozambique,1990,0,0,39.6,0,5.8,0,25.1,,0
Mozambique,2000,1.8,0.4,114.8,0,101.2,0,6.5,,4.9
Mozambique,2010,0,0,115.3,0,42.4,0,71.2,,0
Mozambique,2020,0,0,92,0,29.8,0,62.2,,0
Myanmar,1900,0,0,60,0,0,0,60,,0
Myanmar,1910,0,0,0,0,0,0,0,,0
Myanmar,1920,0,0,270.6,0,0,0,270.6,,0
Myanmar,1930,0,58.6,158.6,0,0,0,100,,0
Myanmar,1940,0,1.5,1.5,0,0,0,0,,0
Myanmar,1950,0,0,0,0,0,0,0,,0
Myanmar,1960,0,0,148.2,0,3.4,0,144.8,,0
Myanmar,1970,0,0,29.3,0,9.3,0,20,,0
Myanmar,1980,0,0,1.9,0,0,0,1.1,,0.8
Myanmar,1990,0,0,18.6,0,16.9,0,1.7,,0
Myanmar,2000,0,7.1,13885,0,10.2,0,13863.6,,0
Myanmar,2010,0,11.6,90.9,0,50.4,1.7,8,,0
Myanmar,2020,0,0,75.8,0,2,0,31.2,,0
Namibia,1900,0,0,0,0,0,0,0,,0
Namibia,1910,0,0,0,0,0,0,0,,0
Namibia,1920,0,0,0,0,0,0,0,,0
Namibia,1930,0,0,0,0,0,0,0,,0
Namibia,1940,0,0,0,0,0,0,0,,0
Namibia,1950,0,0,0,0,0,0,0,,0
Namibia,1960,0,0,0,0,0,0,0,,0
Namibia,1970,0,0,0,0,0,0,0,,0
Namibia,1980,0,0,0,0,0,0,0,,0
Namibia,1990,0,0,0,0,0,0,0,,0
Namibia,2000,0,0,14.8,0,14.8,0,0,,0
Namibia,2010,0,0,11.6,0,11.6,0,0,,0
Namibia,2020,0,0,0,0,0,0,0,,0
Nepal,1900,0,0,0,0,0,0,0,,0
Nepal,1910,0,0,0,0,0,0,0,,0
Nepal,1920,0,0,0,0,0,0,0,,0
Nepal,1930,0,0,0,0,0,0,0,,0
Nepal,1940,0,0,0,0,0,0,0,,0
Nepal,1950,0,0,6,0,6,0,0,,0
Nepal,1960,0,8,50.6,0,27.6,15,0,,0
Nepal,1970,0,0,88.1,0,48,0,0,,0
Nepal,1980,0,80.9,256.7,0,151.1,0,7.1,,0
Nepal,1990,0,0,287.9,0,253.7,0,2.6,,8.8
Nepal,2000,0,0,198.3,0,106.5,0,0,,0
Nepal,2010,0,897.6,1085.9,0,132.3,0,11.1,,1.1
Nepal,2020,0,32.2,217.2,0,176.4,0,4.2,,0
Netherlands,1900,0,0,0,0,0,0,0,,0
Netherlands,1910,0,0,0,0,0,0,0,,0
Netherlands,1920,0,0,0,0,0,0,0,,0
Netherlands,1930,0,0,0,0,0,0,0,,0
Netherlands,1940,0,0,0,0,0,0,0,,0
Netherlands,1950,0,0,200,0,200,0,0,,0
Netherlands,1960,0,0,0,0,0,0,0,,0
Netherlands,1970,0,0,0,0,0,0,0,,0
Netherlands,1980,0,0,0,0,0,0,0,,0
Netherlands,1990,0,0,2.4,0,0.1,0,2.3,,0
Netherlands,2000,0,0,197.6,0,0,0,1.1,,0
Netherlands,2010,0,0,40.6,0,0,0,0.5,,0
Netherlands,2020,0,0,174.8,0,0,0,1,,0
Netherlands Antilles,1900,0,0,0,0,0,0,0,,0
Netherlands Antilles,1910,0,0,0,0,0,0,0,,0
Netherlands Antilles,1920,0,0,0,0,0,0,0,,0
Netherlands Antilles,1930,0,0,0,0,0,0,0,,0
Netherlands Antilles,1940,0,0,0,0,0,0,0,,0
Netherlands Antilles,1950,0,0,0,0,0,0,0,,0
Netherlands Antilles,1960,0,0,0,0,0,0,0,,0
Netherlands Antilles,1970,0,0,0,0,0,0,0,,0
Netherlands Antilles,1980,0,0,1.1,0,0,0,1.1,,0
Netherlands Antilles,1990,0,0,0.2,0,0,0,0.2,,0
Netherlands Antilles,2000,0,0,0,0,0,0,0,,0
Netherlands Antilles,2010,0,0,0,0,0,0,0,,0
Netherlands Antilles,2020,0,0,0,0,0,0,0,,0
New Caledonia,1900,0,0,0,0,0,0,0,,0
New Caledonia,1910,0,0,0,0,0,0,0,,0
New Caledonia,1920,0,0,0,0,0,0,0,,0
New Caledonia,1930,0,0,0.3,0,0,0,0.3,,0
New Caledonia,1940,0,0,0.2,0,0,0,0.2,,0
New Caledonia,1950,0,0,0.4,0,0,0,0.4,,0
New Caledonia,1960,0,0,0,0,0,0,0,,0
New Caledonia,1970,0,0,0.3,0,0,0,0.3,,0
New Caledonia,1980,0,0,0.4,0,0,0,0.4,,0
New Caledonia,1990,0,0,0,0,0,0,0,,0
New Caledonia,2000,0,0,0.2,0,0,0,0.2,,0
New Caledonia,2010,0,0,0,0,0,0,0,,0
New Caledonia,2020,0,0,0,0,0,0,0,,0
New Zealand,1900,0,0,0,0,0,0,0,,0
New Zealand,1910,0,0,0,0,0,0,0,,0
New Zealand,1920,0,1.7,1.7,0,0,0,0,,0
New Zealand,1930,0,25.6,27.7,0,2.1,0,0,,0
New Zealand,1940,0,0,0,0,0,0,0,,0
New Zealand,1950,0,0,15,15,0,0,0,,0
New Zealand,1960,0,0.3,5.3,0,0,0,5,,0
New Zealand,1970,0,0,0,0,0,0,0,,0
New Zealand,1980,0,0.1,1.3,0,0.6,0,0.6,,0
New Zealand,1990,0,0,0.4,0,0,0,0.4,,0
New Zealand,2000,0,0,0.6,0,0.4,0,0.2,,0
New Zealand,2010,0,18.4,20.9,2.1,0.1,0,0.3,,0
New Zealand,2020,0,0,3.2,0,0.8,0,2.4,,0
Nicaragua,1900,0,0,0,0,0,0,0,,0
Nicaragua,1910,0,0,0,0,0,0,0,,0
Nicaragua,1920,0,0,0,0,0,0,0,,0
Nicaragua,1930,0,200,200,0,0,0,0,,0
Nicaragua,1940,0,0,0,0,0,0,0,,0
Nicaragua,1950,0,50,50,0,0,0,0,,0
Nicaragua,1960,0,0,32.5,0,32.5,0,0,,0
Nicaragua,1970,0,1000,1005.1,0,1.6,0,3.5,,0
Nicaragua,1980,0,0,20.1,0,0,0,20.1,,0
Nicaragua,1990,0,17.9,364.6,0.1,1.5,0,345.1,,0
Nicaragua,2000,0,0.7,28,0,2.7,0,21.7,,0
Nicaragua,2010,0,0.2,15.4,0,13.2,0,2,,0
Nicaragua,2020,0,0,5,0,0,0,5,,0
Niger,1900,0,0,0,0,0,0,0,,0
Niger,1910,8500,0,8500,0,0,0,0,,0
Niger,1920,0,0,0,0,0,0,0,,0
Niger,1930,0,0,0,0,0,0,0,,0
Niger,1940,0,0,0,0,0,0,0,,0
Niger,1950,0,0,0,0,0,0,0,,0
Niger,1960,0,0,0,0,0,0,0,,0
Niger,1970,0,0,0,0,0,0,0,,0
Niger,1980,0,0,2,0,2,0,0,,0
Niger,1990,0,0,7.4,0,7.4,0,0,,0
Niger,2000,0,0,3.8,0,3.4,0,0.4,,0
Niger,2010,0,0,42.8,0,42.8,0,0,,0
Niger,2020,0,0,76.2,0,76.2,0,0,,0
Nigeria,1900,0,0,0,0,0,0,0,,0
Nigeria,1910,0,0,0,0,0,0,0,,0
Nigeria,1920,0,0,0,0,0,0,0,,0
Nigeria,1930,0,0,0,0,0,0,0,,0
Nigeria,1940,0,0,0,0,0,0,0,,0
Nigeria,1950,0,0,0,0,0,0,0,,0
Nigeria,1960,0,0,0,0,0,0,0,,0
Nigeria,1970,0,0,10,0,0,0,10,,0
Nigeria,1980,0,0,13,0,13,0,0,,0
Nigeria,1990,0,0,25.2,0,13.4,0,10,,0
Nigeria,2000,0,0,62.8,0,53.6,0,0,,0
Nigeria,2010,0,0,108,0,102.6,0,5.4,,0
Nigeria,2020,0,0,215.8,0,214.2,0,1.6,,0
Niue,1900,0,0,0,0,0,0,0,,0
Niue,1910,0,0,0,0,0,0,0,,0
Niue,1920,0,0,0,0,0,0,0,,0
Niue,1930,0,0,0,0,0,0,0,,0
Niue,1940,0,0,0,0,0,0,0,,0
Niue,1950,0,0,0,0,0,0,0,,0
Niue,1960,0,0,0,0,0,0,0,,0
Niue,1970,0,0,0,0,0,0,0,,0
Niue,1980,0,0,0,0,0,0,0,,0
Niue,1990,0,0,0,0,0,0,0,,0
Niue,2000,0,0,0.1,0,0,0,0.1,,0
Niue,2010,0,0,0,0,0,0,0,,0
Niue,2020,0,0,0,0,0,0,0,,0
North America,1900,0,390,5026.9,3856.5,62.2,12.7,700.2,,0
North America,1910,0,526.7,1010.6,0,0,0,364.8,,107.3
North America,1920,0,68.8,709.5,0,24.6,0,605.8,,10.3
North America,1930,0,295,2120.6,0,50.1,4,1582.2,,0
North America,1940,0,25.5,4274.7,100,4018,0,119.1,,12.1
North America,1950,0,187.2,994.1,0,233.9,0.3,517.8,,1.1
North America,1960,0,40.2,1437.3,10.2,112.9,0,1219.4,,0
North America,1970,0,3365.7,4995.1,0.4,117.1,0,1185.6,,0
North America,1980,0,1080.8,1895.9,19,247.6,1,359.3,,0.1
North America,1990,0,45.2,2891.8,5.3,257,2.3,2355.3,,9.8
North America,2000,4.1,126,1673.6,0.2,470.7,3.6,976.3,,6.8
North America,2010,0,22311.8,23043.4,46.1,129.6,0,450,,21.6
North America,2020,85.6,520.8,1383,0,102,0,399.2,,35.8
North Korea,1900,0,0,0,0,0,0,0,,0
North Korea,1910,0,0,0,0,0,0,0,,0
North Korea,1920,0,0,0,0,0,0,0,,0
North Korea,1930,0,0,0,0,0,0,0,,0
North Korea,1940,0,0,0,0,0,0,0,,0
North Korea,1950,0,0,0,0,0,0,0,,0
North Korea,1960,0,0,0,0,0,0,0,,0
North Korea,1970,0,0,0,0,0,0,0,,0
North Korea,1980,0,0,31.5,0,31.5,0,0,,0
North Korea,1990,0,0,28.2,0,27.6,0,0.6,,0
North Korea,2000,0,0,127.8,0,122.9,0,4.9,,0
North Korea,2010,0,0,111.6,0,93.6,0,18,,0
North Korea,2020,0,0,4.4,0,4.4,0,0,,0
North Macedonia,1900,0,0,0,0,0,0,0,,0
North Macedonia,1910,0,0,0,0,0,0,0,,0
North Macedonia,1920,0,0,0,0,0,0,0,,0
North Macedonia,1930,0,0,0,0,0,0,0,,0
North Macedonia,1940,0,0,0,0,0,0,0,,0
North Macedonia,1950,0,0,0,0,0,0,0,,0
North Macedonia,1960,0,0,0,0,0,0,0,,0
North Macedonia,1970,0,0,0,0,0,0,0,,0
North Macedonia,1980,0,0,0,0,0,0,0,,0
North Macedonia,1990,0,0,0,0,0,0,0,,0
North Macedonia,2000,0,0,3.4,0,0.2,0,0.1,,0.1
North Macedonia,2010,0,0,3.4,0,3,0,0,,0
North Macedonia,2020,0,0,0.2,0,0,0,0,,0.2
Northern Mariana Islands,1900,0,0,0,0,0,0,0,,0
Northern Mariana Islands,1910,0,0,0,0,0,0,0,,0
