Country name,Year,Type of Disaster,Value
South Africa,2000,Landslides,
South Africa,2010,Landslides,
South Africa,2020,Landslides,
South America,1900,Landslides,
South America,1910,Landslides,
South America,1920,Landslides,
South America,1930,Landslides,
South America,1940,Landslides,
South America,1950,Landslides,
South America,1960,Landslides,
South America,1970,Landslides,
South America,1980,Landslides,
South America,1990,Landslides,
South America,2000,Landslides,
South America,2010,Landslides,
South America,2020,Landslides,
South Korea,1900,Landslides,
South Korea,1910,Landslides,
South Korea,1920,Landslides,
South Korea,1930,Landslides,
South Korea,1940,Landslides,
South Korea,1950,Landslides,
South Korea,1960,Landslides,
South Korea,1970,Landslides,
South Korea,1980,Landslides,
South Korea,1990,Landslides,
South Korea,2000,Landslides,
South Korea,2010,Landslides,
South Korea,2020,Landslides,
South Sudan,1900,Landslides,
South Sudan,1910,Landslides,
South Sudan,1920,Landslides,
South Sudan,1930,Landslides,
South Sudan,1940,Landslides,
South Sudan,1950,Landslides,
South Sudan,1960,Landslides,
South Sudan,1970,Landslides,
South Sudan,1980,Landslides,
South Sudan,1990,Landslides,
South Sudan,2000,Landslides,
South Sudan,2010,Landslides,
South Sudan,2020,Landslides,
Spain,1900,Landslides,
Spain,1910,Landslides,
Spain,1920,Landslides,
Spain,1930,Landslides,
Spain,1940,Landslides,
Spain,1950,Landslides,
Spain,1960,Landslides,
Spain,1970,Landslides,
Spain,1980,Landslides,
Spain,1990,Landslides,
Spain,2000,Landslides,
Spain,2010,Landslides,
Spain,2020,Landslides,
Sri Lanka,1900,Landslides,
Sri Lanka,1910,Landslides,
Sri Lanka,1920,Landslides,
Sri Lanka,1930,Landslides,
Sri Lanka,1940,Landslides,
Sri Lanka,1950,Landslides,
Sri Lanka,1960,Landslides,
Sri Lanka,1970,Landslides,
Sri Lanka,1980,Landslides,
Sri Lanka,1990,Landslides,
Sri Lanka,2000,Landslides,
Sri Lanka,2010,Landslides,
Sri Lanka,2020,Landslides,
Sudan,1900,Landslides,
Sudan,1910,Landslides,
Sudan,1920,Landslides,
Sudan,1930,Landslides,
Sudan,1940,Landslides,
Sudan,1950,Landslides,
Sudan,1960,Landslides,
Sudan,1970,Landslides,
Sudan,1980,Landslides,
Sudan,1990,Landslides,
Sudan,2000,Landslides,
Sudan,2010,Landslides,
Sudan,2020,Landslides,
Suriname,1900,Landslides,
Suriname,1910,Landslides,
Suriname,1920,Landslides,
Suriname,1930,Landslides,
Suriname,1940,Landslides,
Suriname,1950,Landslides,
Suriname,1960,Landslides,
Suriname,1970,Landslides,
Suriname,1980,Landslides,
Suriname,1990,Landslides,
Suriname,2000,Landslides,
Suriname,2010,Landslides,
Suriname,2020,Landslides,
Sweden,1900,Landslides,
Sweden,1910,Landslides,
Sweden,1920,Landslides,
Sweden,1930,Landslides,
Sweden,1940,Landslides,
Sweden,1950,Landslides,
Sweden,1960,Landslides,
Sweden,1970,Landslides,
Sweden,1980,Landslides,
Sweden,1990,Landslides,
Sweden,2000,Landslides,
Sweden,2010,Landslides,
Sweden,2020,Landslides,
Switzerland,1900,Landslides,
Switzerland,1910,Landslides,
Switzerland,1920,Landslides,
Switzerland,1930,Landslides,
Switzerland,1940,Landslides,
Switzerland,1950,Landslides,
Switzerland,1960,Landslides,
Switzerland,1970,Landslides,
Switzerland,1980,Landslides,
Switzerland,1990,Landslides,
Switzerland,2000,Landslides,
Switzerland,2010,Landslides,
Switzerland,2020,Landslides,
Syria,1900,Landslides,
Syria,1910,Landslides,
Syria,1920,Landslides,
Syria,1930,Landslides,
Syria,1940,Landslides,
Syria,1950,Landslides,
Syria,1960,Landslides,
Syria,1970,Landslides,
Syria,1980,Landslides,
Syria,1990,Landslides,
Syria,2000,Landslides,
Syria,2010,Landslides,
Syria,2020,Landslides,
Taiwan,1900,Landslides,
Taiwan,1910,Landslides,
Taiwan,1920,Landslides,
Taiwan,1930,Landslides,
Taiwan,1940,Landslides,
Taiwan,1950,Landslides,
Taiwan,1960,Landslides,
Taiwan,1970,Landslides,
Taiwan,1980,Landslides,
Taiwan,1990,Landslides,
Taiwan,2000,Landslides,
Taiwan,2010,Landslides,
Taiwan,2020,Landslides,
Tajikistan,1900,Landslides,
Tajikistan,1910,Landslides,
Tajikistan,1920,Landslides,
Tajikistan,1930,Landslides,
Tajikistan,1940,Landslides,
Tajikistan,1950,Landslides,
Tajikistan,1960,Landslides,
Tajikistan,1970,Landslides,
Tajikistan,1980,Landslides,
Tajikistan,1990,Landslides,
Tajikistan,2000,Landslides,
Tajikistan,2010,Landslides,
Tajikistan,2020,Landslides,
Tanzania,1900,Landslides,
Tanzania,1910,Landslides,
Tanzania,1920,Landslides,
Tanzania,1930,Landslides,
Tanzania,1940,Landslides,
Tanzania,1950,Landslides,
Tanzania,1960,Landslides,
Tanzania,1970,Landslides,
Tanzania,1980,Landslides,
Tanzania,1990,Landslides,
Tanzania,2000,Landslides,
Tanzania,2010,Landslides,
Tanzania,2020,Landslides,
Thailand,1900,Landslides,
Thailand,1910,Landslides,
Thailand,1920,Landslides,
Thailand,1930,Landslides,
Thailand,1940,Landslides,
Thailand,1950,Landslides,
Thailand,1960,Landslides,
Thailand,1970,Landslides,
Thailand,1980,Landslides,
Thailand,1990,Landslides,
Thailand,2000,Landslides,
Thailand,2010,Landslides,
Thailand,2020,Landslides,
Togo,1900,Landslides,
Togo,1910,Landslides,
Togo,1920,Landslides,
Togo,1930,Landslides,
Togo,1940,Landslides,
Togo,1950,Landslides,
Togo,1960,Landslides,
Togo,1970,Landslides,
Togo,1980,Landslides,
Togo,1990,Landslides,
Togo,2000,Landslides,
Togo,2010,Landslides,
Togo,2020,Landslides,
Tokelau,1900,Landslides,
Tokelau,1910,Landslides,
Tokelau,1920,Landslides,
Tokelau,1930,Landslides,
Tokelau,1940,Landslides,
Tokelau,1950,Landslides,
Tokelau,1960,Landslides,
Tokelau,1970,Landslides,
Tokelau,1980,Landslides,
Tokelau,1990,Landslides,
Tokelau,2000,Landslides,
Tokelau,2010,Landslides,
Tokelau,2020,Landslides,
Tonga,1900,Landslides,
Tonga,1910,Landslides,
Tonga,1920,Landslides,
Tonga,1930,Landslides,
Tonga,1940,Landslides,
Tonga,1950,Landslides,
Tonga,1960,Landslides,
Tonga,1970,Landslides,
Tonga,1980,Landslides,
Tonga,1990,Landslides,
Tonga,2000,Landslides,
Tonga,2010,Landslides,
Tonga,2020,Landslides,
Trinidad and Tobago,1900,Landslides,
Trinidad and Tobago,1910,Landslides,
Trinidad and Tobago,1920,Landslides,
Trinidad and Tobago,1930,Landslides,
Trinidad and Tobago,1940,Landslides,
Trinidad and Tobago,1950,Landslides,
Trinidad and Tobago,1960,Landslides,
Trinidad and Tobago,1970,Landslides,
Trinidad and Tobago,1980,Landslides,
Trinidad and Tobago,1990,Landslides,
Trinidad and Tobago,2000,Landslides,
Trinidad and Tobago,2010,Landslides,
Trinidad and Tobago,2020,Landslides,
Tunisia,1900,Landslides,
Tunisia,1910,Landslides,
Tunisia,1920,Landslides,
Tunisia,1930,Landslides,
Tunisia,1940,Landslides,
Tunisia,1950,Landslides,
Tunisia,1960,Landslides,
Tunisia,1970,Landslides,
Tunisia,1980,Landslides,
Tunisia,1990,Landslides,
Tunisia,2000,Landslides,
Tunisia,2010,Landslides,
Tunisia,2020,Landslides,
Turkey,1900,Landslides,
Turkey,1910,Landslides,
Turkey,1920,Landslides,
Turkey,1930,Landslides,
Turkey,1940,Landslides,
Turkey,1950,Landslides,
Turkey,1960,Landslides,
Turkey,1970,Landslides,
Turkey,1980,Landslides,
Turkey,1990,Landslides,
Turkey,2000,Landslides,
Turkey,2010,Landslides,
Turkey,2020,Landslides,
Turkmenistan,1900,Landslides,
Turkmenistan,1910,Landslides,
Turkmenistan,1920,Landslides,
Turkmenistan,1930,Landslides,
Turkmenistan,1940,Landslides,
Turkmenistan,1950,Landslides,
Turkmenistan,1960,Landslides,
Turkmenistan,1970,Landslides,
Turkmenistan,1980,Landslides,
Turkmenistan,1990,Landslides,
Turkmenistan,2000,Landslides,
Turkmenistan,2010,Landslides,
Turkmenistan,2020,Landslides,
Turks and Caicos Islands,1900,Landslides,
Turks and Caicos Islands,1910,Landslides,
Turks and Caicos Islands,1920,Landslides,
Turks and Caicos Islands,1930,Landslides,
Turks and Caicos Islands,1940,Landslides,
Turks and Caicos Islands,1950,Landslides,
Turks and Caicos Islands,1960,Landslides,
Turks and Caicos Islands,1970,Landslides,
Turks and Caicos Islands,1980,Landslides,
Turks and Caicos Islands,1990,Landslides,
Turks and Caicos Islands,2000,Landslides,
Turks and Caicos Islands,2010,Landslides,
Turks and Caicos Islands,2020,Landslides,
Tuvalu,1900,Landslides,
Tuvalu,1910,Landslides,
Tuvalu,1920,Landslides,
Tuvalu,1930,Landslides,
Tuvalu,1940,Landslides,
Tuvalu,1950,Landslides,
Tuvalu,1960,Landslides,
Tuvalu,1970,Landslides,
Tuvalu,1980,Landslides,
Tuvalu,1990,Landslides,
Tuvalu,2000,Landslides,
Tuvalu,2010,Landslides,
Tuvalu,2020,Landslides,
USSR,1900,Landslides,
USSR,1910,Landslides,
USSR,1920,Landslides,
USSR,1930,Landslides,
USSR,1940,Landslides,
USSR,1950,Landslides,
USSR,1960,Landslides,
USSR,1970,Landslides,
USSR,1980,Landslides,
USSR,1990,Landslides,
USSR,2000,Landslides,
USSR,2010,Landslides,
USSR,2020,Landslides,
Uganda,1900,Landslides,
Uganda,1910,Landslides,
Uganda,1920,Landslides,
Uganda,1930,Landslides,
Uganda,1940,Landslides,
Uganda,1950,Landslides,
Uganda,1960,Landslides,
Uganda,1970,Landslides,
Uganda,1980,Landslides,
Uganda,1990,Landslides,
Uganda,2000,Landslides,
Uganda,2010,Landslides,
Uganda,2020,Landslides,
Ukraine,1900,Landslides,
Ukraine,1910,Landslides,
Ukraine,1920,Landslides,
Ukraine,1930,Landslides,
Ukraine,1940,Landslides,
Ukraine,1950,Landslides,
Ukraine,1960,Landslides,
Ukraine,1970,Landslides,
Ukraine,1980,Landslides,
Ukraine,1990,Landslides,
Ukraine,2000,Landslides,
Ukraine,2010,Landslides,
Ukraine,2020,Landslides,
United Arab Emirates,1900,Landslides,
United Arab Emirates,1910,Landslides,
United Arab Emirates,1920,Landslides,
United Arab Emirates,1930,Landslides,
United Arab Emirates,1940,Landslides,
United Arab Emirates,1950,Landslides,
United Arab Emirates,1960,Landslides,
United Arab Emirates,1970,Landslides,
United Arab Emirates,1980,Landslides,
United Arab Emirates,1990,Landslides,
United Arab Emirates,2000,Landslides,
United Arab Emirates,2010,Landslides,
United Arab Emirates,2020,Landslides,
United Kingdom,1900,Landslides,
United Kingdom,1910,Landslides,
United Kingdom,1920,Landslides,
United Kingdom,1930,Landslides,
United Kingdom,1940,Landslides,
United Kingdom,1950,Landslides,
United Kingdom,1960,Landslides,
United Kingdom,1970,Landslides,
United Kingdom,1980,Landslides,
United Kingdom,1990,Landslides,
United Kingdom,2000,Landslides,
United Kingdom,2010,Landslides,
United Kingdom,2020,Landslides,
United States,1900,Landslides,
United States,1910,Landslides,
United States,1920,Landslides,
United States,1930,Landslides,
United States,1940,Landslides,
United States,1950,Landslides,
United States,1960,Landslides,
United States,1970,Landslides,
United States,1980,Landslides,
United States,1990,Landslides,
United States,2000,Landslides,
United States,2010,Landslides,
United States,2020,Landslides,
United States Virgin Islands,1900,Landslides,
United States Virgin Islands,1910,Landslides,
United States Virgin Islands,1920,Landslides,
United States Virgin Islands,1930,Landslides,
United States Virgin Islands,1940,Landslides,
United States Virgin Islands,1950,Landslides,
United States Virgin Islands,1960,Landslides,
United States Virgin Islands,1970,Landslides,
United States Virgin Islands,1980,Landslides,
United States Virgin Islands,1990,Landslides,
United States Virgin Islands,2000,Landslides,
United States Virgin Islands,2010,Landslides,
United States Virgin Islands,2020,Landslides,
Upper-middle-income countries,1900,Landslides,
Upper-middle-income countries,1910,Landslides,
Upper-middle-income countries,1920,Landslides,
Upper-middle-income countries,1930,Landslides,
Upper-middle-income countries,1940,Landslides,
Upper-middle-income countries,1950,Landslides,
Upper-middle-income countries,1960,Landslides,
Upper-middle-income countries,1970,Landslides,
Upper-middle-income countries,1980,Landslides,
Upper-middle-income countries,1990,Landslides,
Upper-middle-income countries,2000,Landslides,
Upper-middle-income countries,2010,Landslides,
Upper-middle-income countries,2020,Landslides,
Uruguay,1900,Landslides,
Uruguay,1910,Landslides,
Uruguay,1920,Landslides,
Uruguay,1930,Landslides,
Uruguay,1940,Landslides,
Uruguay,1950,Landslides,
Uruguay,1960,Landslides,
Uruguay,1970,Landslides,
Uruguay,1980,Landslides,
Uruguay,1990,Landslides,
Uruguay,2000,Landslides,
Uruguay,2010,Landslides,
Uruguay,2020,Landslides,
Uzbekistan,1900,Landslides,
Uzbekistan,1910,Landslides,
Uzbekistan,1920,Landslides,
Uzbekistan,1930,Landslides,
Uzbekistan,1940,Landslides,
Uzbekistan,1950,Landslides,
Uzbekistan,1960,Landslides,
Uzbekistan,1970,Landslides,
Uzbekistan,1980,Landslides,
Uzbekistan,1990,Landslides,
Uzbekistan,2000,Landslides,
Uzbekistan,2010,Landslides,
Uzbekistan,2020,Landslides,
Vanuatu,1900,Landslides,
Vanuatu,1910,Landslides,
Vanuatu,1920,Landslides,
Vanuatu,1930,Landslides,
Vanuatu,1940,Landslides,
Vanuatu,1950,Landslides,
Vanuatu,1960,Landslides,
Vanuatu,1970,Landslides,
Vanuatu,1980,Landslides,
Vanuatu,1990,Landslides,
Vanuatu,2000,Landslides,
Vanuatu,2010,Landslides,
Vanuatu,2020,Landslides,
Venezuela,1900,Landslides,
Venezuela,1910,Landslides,
Venezuela,1920,Landslides,
Venezuela,1930,Landslides,
Venezuela,1940,Landslides,
Venezuela,1950,Landslides,
Venezuela,1960,Landslides,
Venezuela,1970,Landslides,
Venezuela,1980,Landslides,
Venezuela,1990,Landslides,
Venezuela,2000,Landslides,
Venezuela,2010,Landslides,
Venezuela,2020,Landslides,
Vietnam,1900,Landslides,
Vietnam,1910,Landslides,
Vietnam,1920,Landslides,
Vietnam,1930,Landslides,
Vietnam,1940,Landslides,
Vietnam,1950,Landslides,
Vietnam,1960,Landslides,
Vietnam,1970,Landslides,
Vietnam,1980,Landslides,
Vietnam,1990,Landslides,
Vietnam,2000,Landslides,
Vietnam,2010,Landslides,
Vietnam,2020,Landslides,
Wallis and Futuna,1900,Landslides,
Wallis and Futuna,1910,Landslides,
Wallis and Futuna,1920,Landslides,
Wallis and Futuna,1930,Landslides,
Wallis and Futuna,1940,Landslides,
Wallis and Futuna,1950,Landslides,
Wallis and Futuna,1960,Landslides,
Wallis and Futuna,1970,Landslides,
Wallis and Futuna,1980,Landslides,
Wallis and Futuna,1990,Landslides,
Wallis and Futuna,2000,Landslides,
Wallis and Futuna,2010,Landslides,
Wallis and Futuna,2020,Landslides,
West Germany,1900,Landslides,
West Germany,1910,Landslides,
West Germany,1920,Landslides,
West Germany,1930,Landslides,
West Germany,1940,Landslides,
West Germany,1950,Landslides,
West Germany,1960,Landslides,
West Germany,1970,Landslides,
West Germany,1980,Landslides,
West Germany,1990,Landslides,
West Germany,2000,Landslides,
West Germany,2010,Landslides,
West Germany,2020,Landslides,
World,1900,Landslides,
World,1910,Landslides,
World,1920,Landslides,
World,1930,Landslides,
World,1940,Landslides,
World,1950,Landslides,
World,1960,Landslides,
World,1970,Landslides,
World,1980,Landslides,
World,1990,Landslides,
World,2000,Landslides,
World,2010,Landslides,
World,2020,Landslides,
Yemen,1900,Landslides,
Yemen,1910,Landslides,
Yemen,1920,Landslides,
Yemen,1930,Landslides,
Yemen,1940,Landslides,
Yemen,1950,Landslides,
Yemen,1960,Landslides,
Yemen,1970,Landslides,
Yemen,1980,Landslides,
Yemen,1990,Landslides,
Yemen,2000,Landslides,
Yemen,2010,Landslides,
Yemen,2020,Landslides,
Yemen Arab Republic,1900,Landslides,
Yemen Arab Republic,1910,Landslides,
Yemen Arab Republic,1920,Landslides,
Yemen Arab Republic,1930,Landslides,
Yemen Arab Republic,1940,Landslides,
Yemen Arab Republic,1950,Landslides,
Yemen Arab Republic,1960,Landslides,
Yemen Arab Republic,1970,Landslides,
Yemen Arab Republic,1980,Landslides,
Yemen Arab Republic,1990,Landslides,
Yemen Arab Republic,2000,Landslides,
Yemen Arab Republic,2010,Landslides,
Yemen Arab Republic,2020,Landslides,
Yemen People's Republic,1900,Landslides,
Yemen People's Republic,1910,Landslides,
Yemen People's Republic,1920,Landslides,
Yemen People's Republic,1930,Landslides,
Yemen People's Republic,1940,Landslides,
Yemen People's Republic,1950,Landslides,
Yemen People's Republic,1960,Landslides,
Yemen People's Republic,1970,Landslides,
Yemen People's Republic,1980,Landslides,
Yemen People's Republic,1990,Landslides,
Yemen People's Republic,2000,Landslides,
Yemen People's Republic,2010,Landslides,
Yemen People's Republic,2020,Landslides,
Yugoslavia,1900,Landslides,
Yugoslavia,1910,Landslides,
Yugoslavia,1920,Landslides,
Yugoslavia,1930,Landslides,
Yugoslavia,1940,Landslides,
Yugoslavia,1950,Landslides,
Yugoslavia,1960,Landslides,
Yugoslavia,1970,Landslides,
Yugoslavia,1980,Landslides,
Yugoslavia,1990,Landslides,
Yugoslavia,2000,Landslides,
Yugoslavia,2010,Landslides,
Yugoslavia,2020,Landslides,
Zambia,1900,Landslides,
Zambia,1910,Landslides,
Zambia,1920,Landslides,
Zambia,1930,Landslides,
Zambia,1940,Landslides,
Zambia,1950,Landslides,
Zambia,1960,Landslides,
Zambia,1970,Landslides,
Zambia,1980,Landslides,
Zambia,1990,Landslides,
Zambia,2000,Landslides,
Zambia,2010,Landslides,
Zambia,2020,Landslides,
Zimbabwe,1900,Landslides,
Zimbabwe,1910,Landslides,
Zimbabwe,1920,Landslides,
Zimbabwe,1930,Landslides,
Zimbabwe,1940,Landslides,
Zimbabwe,1950,Landslides,
Zimbabwe,1960,Landslides,
Zimbabwe,1970,Landslides,
Zimbabwe,1980,Landslides,
Zimbabwe,1990,Landslides,
Zimbabwe,2000,Landslides,
Zimbabwe,2010,Landslides,
Zimbabwe,2020,Landslides,
Afghanistan,1900,Wildfires,0.0
Afghanistan,1910,Wildfires,0.0
Afghanistan,1920,Wildfires,0.0
Afghanistan,1930,Wildfires,0.0
Afghanistan,1940,Wildfires,0.0
Afghanistan,1950,Wildfires,0.0
Afghanistan,1960,Wildfires,0.0
Afghanistan,1970,Wildfires,0.0
Afghanistan,1980,Wildfires,0.0
Afghanistan,1990,Wildfires,0.0
Afghanistan,2000,Wildfires,0.0
Afghanistan,2010,Wildfires,0.0
Afghanistan,2020,Wildfires,0.0
Africa,1900,Wildfires,0.0
Africa,1910,Wildfires,0.0
Africa,1920,Wildfires,0.0
Africa,1930,Wildfires,0.0
Africa,1940,Wildfires,0.0
Africa,1950,Wildfires,0.0
Africa,1960,Wildfires,0.0
Africa,1970,Wildfires,0.2
Africa,1980,Wildfires,0.4
Africa,1990,Wildfires,10.6
Africa,2000,Wildfires,15.4
Africa,2010,Wildfires,7.1
Africa,2020,Wildfires,33.6
Albania,1900,Wildfires,0.0
Albania,1910,Wildfires,0.0
Albania,1920,Wildfires,0.0
Albania,1930,Wildfires,0.0
Albania,1940,Wildfires,0.0
Albania,1950,Wildfires,0.0
Albania,1960,Wildfires,0.0
Albania,1970,Wildfires,0.0
Albania,1980,Wildfires,0.0
Albania,1990,Wildfires,0.0
Albania,2000,Wildfires,0.0
Albania,2010,Wildfires,0.0
Albania,2020,Wildfires,0.0
Algeria,1900,Wildfires,0.0
Algeria,1910,Wildfires,0.0
Algeria,1920,Wildfires,0.0
Algeria,1930,Wildfires,0.0
Algeria,1940,Wildfires,0.0
Algeria,1950,Wildfires,0.0
Algeria,1960,Wildfires,0.0
Algeria,1970,Wildfires,0.0
Algeria,1980,Wildfires,0.0
Algeria,1990,Wildfires,2.2
Algeria,2000,Wildfires,0.8
Algeria,2010,Wildfires,0.0
Algeria,2020,Wildfires,33.6
American Samoa,1900,Wildfires,0.0
American Samoa,1910,Wildfires,0.0
American Samoa,1920,Wildfires,0.0
American Samoa,1930,Wildfires,0.0
American Samoa,1940,Wildfires,0.0
American Samoa,1950,Wildfires,0.0
American Samoa,1960,Wildfires,0.0
American Samoa,1970,Wildfires,0.0
American Samoa,1980,Wildfires,0.0
American Samoa,1990,Wildfires,0.0
American Samoa,2000,Wildfires,0.0
American Samoa,2010,Wildfires,0.0
American Samoa,2020,Wildfires,0.0
Angola,1900,Wildfires,0.0
Angola,1910,Wildfires,0.0
Angola,1920,Wildfires,0.0
Angola,1930,Wildfires,0.0
Angola,1940,Wildfires,0.0
Angola,1950,Wildfires,0.0
Angola,1960,Wildfires,0.0
Angola,1970,Wildfires,0.0
Angola,1980,Wildfires,0.0
Angola,1990,Wildfires,0.0
Angola,2000,Wildfires,0.0
Angola,2010,Wildfires,0.0
Angola,2020,Wildfires,0.0
Anguilla,1900,Wildfires,0.0
Anguilla,1910,Wildfires,0.0
Anguilla,1920,Wildfires,0.0
Anguilla,1930,Wildfires,0.0
Anguilla,1940,Wildfires,0.0
Anguilla,1950,Wildfires,0.0
Anguilla,1960,Wildfires,0.0
Anguilla,1970,Wildfires,0.0
Anguilla,1980,Wildfires,0.0
Anguilla,1990,Wildfires,0.0
Anguilla,2000,Wildfires,0.0
Anguilla,2010,Wildfires,0.0
Anguilla,2020,Wildfires,0.0
Antigua and Barbuda,1900,Wildfires,0.0
Antigua and Barbuda,1910,Wildfires,0.0
Antigua and Barbuda,1920,Wildfires,0.0
Antigua and Barbuda,1930,Wildfires,0.0
Antigua and Barbuda,1940,Wildfires,0.0
Antigua and Barbuda,1950,Wildfires,0.0
Antigua and Barbuda,1960,Wildfires,0.0
Antigua and Barbuda,1970,Wildfires,0.0
Antigua and Barbuda,1980,Wildfires,0.0
Antigua and Barbuda,1990,Wildfires,0.0
Antigua and Barbuda,2000,Wildfires,0.0
Antigua and Barbuda,2010,Wildfires,0.0
Antigua and Barbuda,2020,Wildfires,0.0
Argentina,1900,Wildfires,0.0
Argentina,1910,Wildfires,0.0
Argentina,1920,Wildfires,0.0
Argentina,1930,Wildfires,0.0
Argentina,1940,Wildfires,0.0
Argentina,1950,Wildfires,0.0
Argentina,1960,Wildfires,0.0
Argentina,1970,Wildfires,0.0
Argentina,1980,Wildfires,0.0
Argentina,1990,Wildfires,2.4
Argentina,2000,Wildfires,0.8
Argentina,2010,Wildfires,0.0
Argentina,2020,Wildfires,3.0
Armenia,1900,Wildfires,0.0
Armenia,1910,Wildfires,0.0
Armenia,1920,Wildfires,0.0
Armenia,1930,Wildfires,0.0
Armenia,1940,Wildfires,0.0
Armenia,1950,Wildfires,0.0
Armenia,1960,Wildfires,0.0
Armenia,1970,Wildfires,0.0
Armenia,1980,Wildfires,0.0
Armenia,1990,Wildfires,0.0
Armenia,2000,Wildfires,0.0
Armenia,2010,Wildfires,0.0
Armenia,2020,Wildfires,0.0
Asia,1900,Wildfires,0.0
Asia,1910,Wildfires,0.0
Asia,1920,Wildfires,0.0
Asia,1930,Wildfires,0.0
Asia,1940,Wildfires,0.0
Asia,1950,Wildfires,0.0
Asia,1960,Wildfires,0.0
Asia,1970,Wildfires,0.0
Asia,1980,Wildfires,21.2
Asia,1990,Wildfires,47.3
Asia,2000,Wildfires,0.5
Asia,2010,Wildfires,15.1
Asia,2020,Wildfires,10.8
Australia,1900,Wildfires,0.0
Australia,1910,Wildfires,0.0
Australia,1920,Wildfires,0.0
Australia,1930,Wildfires,7.1
Australia,1940,Wildfires,4.9
Australia,1950,Wildfires,0.0
Australia,1960,Wildfires,7.4
Australia,1970,Wildfires,0.3
Australia,1980,Wildfires,8.6
Australia,1990,Wildfires,0.7
Australia,2000,Wildfires,20.2
Australia,2010,Wildfires,3.0
Australia,2020,Wildfires,2.2
Austria,1900,Wildfires,0.0
Austria,1910,Wildfires,0.0
Austria,1920,Wildfires,0.0
Austria,1930,Wildfires,0.0
Austria,1940,Wildfires,0.0
Austria,1950,Wildfires,0.0
Austria,1960,Wildfires,0.0
Austria,1970,Wildfires,0.0
Austria,1980,Wildfires,0.0
Austria,1990,Wildfires,0.0
Austria,2000,Wildfires,0.0
Austria,2010,Wildfires,0.0
Austria,2020,Wildfires,0.0
Azerbaijan,1900,Wildfires,0.0
Azerbaijan,1910,Wildfires,0.0
Azerbaijan,1920,Wildfires,0.0
Azerbaijan,1930,Wildfires,0.0
Azerbaijan,1940,Wildfires,0.0
Azerbaijan,1950,Wildfires,0.0
Azerbaijan,1960,Wildfires,0.0
Azerbaijan,1970,Wildfires,0.0
Azerbaijan,1980,Wildfires,0.0
Azerbaijan,1990,Wildfires,0.0
Azerbaijan,2000,Wildfires,0.0
Azerbaijan,2010,Wildfires,0.0
Azerbaijan,2020,Wildfires,0.0
Bahamas,1900,Wildfires,0.0
Bahamas,1910,Wildfires,0.0
Bahamas,1920,Wildfires,0.0
Bahamas,1930,Wildfires,0.0
Bahamas,1940,Wildfires,0.0
Bahamas,1950,Wildfires,0.0
Bahamas,1960,Wildfires,0.0
Bahamas,1970,Wildfires,0.0
Bahamas,1980,Wildfires,0.0
Bahamas,1990,Wildfires,0.0
Bahamas,2000,Wildfires,0.0
Bahamas,2010,Wildfires,0.0
Bahamas,2020,Wildfires,0.0
Bangladesh,1900,Wildfires,0.0
Bangladesh,1910,Wildfires,0.0
Bangladesh,1920,Wildfires,0.0
Bangladesh,1930,Wildfires,0.0
Bangladesh,1940,Wildfires,0.0
Bangladesh,1950,Wildfires,0.0
Bangladesh,1960,Wildfires,0.0
Bangladesh,1970,Wildfires,0.0
Bangladesh,1980,Wildfires,0.0
Bangladesh,1990,Wildfires,0.0
Bangladesh,2000,Wildfires,0.0
Bangladesh,2010,Wildfires,0.0
Bangladesh,2020,Wildfires,0.0
Barbados,1900,Wildfires,0.0
Barbados,1910,Wildfires,0.0
Barbados,1920,Wildfires,0.0
Barbados,1930,Wildfires,0.0
Barbados,1940,Wildfires,0.0
Barbados,1950,Wildfires,0.0
Barbados,1960,Wildfires,0.0
Barbados,1970,Wildfires,0.0
Barbados,1980,Wildfires,0.0
Barbados,1990,Wildfires,0.0
Barbados,2000,Wildfires,0.0
Barbados,2010,Wildfires,0.0
Barbados,2020,Wildfires,0.0
Belarus,1900,Wildfires,0.0
Belarus,1910,Wildfires,0.0
Belarus,1920,Wildfires,0.0
Belarus,1930,Wildfires,0.0
Belarus,1940,Wildfires,0.0
Belarus,1950,Wildfires,0.0
Belarus,1960,Wildfires,0.0
Belarus,1970,Wildfires,0.0
Belarus,1980,Wildfires,0.0
Belarus,1990,Wildfires,0.0
Belarus,2000,Wildfires,0.0
Belarus,2010,Wildfires,0.0
Belarus,2020,Wildfires,0.0
Belgium,1900,Wildfires,0.0
Belgium,1910,Wildfires,0.0
Belgium,1920,Wildfires,0.0
Belgium,1930,Wildfires,0.0
Belgium,1940,Wildfires,0.0
Belgium,1950,Wildfires,0.0
Belgium,1960,Wildfires,0.0
Belgium,1970,Wildfires,0.0
Belgium,1980,Wildfires,0.0
Belgium,1990,Wildfires,0.0
Belgium,2000,Wildfires,0.0
Belgium,2010,Wildfires,0.0
Belgium,2020,Wildfires,0.0
Belize,1900,Wildfires,0.0
Belize,1910,Wildfires,0.0
Belize,1920,Wildfires,0.0
Belize,1930,Wildfires,0.0
Belize,1940,Wildfires,0.0
Belize,1950,Wildfires,0.0
Belize,1960,Wildfires,0.0
Belize,1970,Wildfires,0.0
Belize,1980,Wildfires,0.0
Belize,1990,Wildfires,0.0
Belize,2000,Wildfires,0.0
Belize,2010,Wildfires,0.0
Belize,2020,Wildfires,0.0
Benin,1900,Wildfires,0.0
Benin,1910,Wildfires,0.0
Benin,1920,Wildfires,0.0
Benin,1930,Wildfires,0.0
Benin,1940,Wildfires,0.0
